Nome,Estrelas,Texto,Data
Chiera Anandha,undefined undefined undefined undefined undefined,Lebih murah,19 Desember 2019 19 Desember 2019
alex edy tawas,undefined undefined undefined undefined undefined,Sangat membantu,19 Desember 2019 19 Desember 2019
Annisa Amalia,undefined undefined undefined undefined undefined,Sangat membantu sekali,19 Desember 2019 19 Desember 2019
Taqur Putramatahari,undefined undefined undefined undefined undefined,Mantap,19 Desember 2019 19 Desember 2019
satriyo yulisetyawan,undefined undefined undefined undefined undefined,good,19 Desember 2019 19 Desember 2019
Nisrina Salsabil,undefined undefined undefined undefined,"Sebenarnya sih bagus,cuman sangat disayangkan dibeberapa penginapan nggak bisa cancel/reschedule...",19 Desember 2019 19 Desember 2019
Lidensius Saragih,undefined undefined undefined undefined undefined,Apk nya membantu saya dalam mencari tiket pesawat Pencarian tiket nya cepat Menurut saya apk ini yang paling top sekarang ini,19 Desember 2019 19 Desember 2019
Oloan Tampu,undefined undefined undefined undefined undefined,Memuaskan,19 Desember 2019 19 Desember 2019
Irawati Haris,undefined undefined undefined undefined,"Pemesanan hotel cepat banget nggak pakai ribet,,,semoga hotel yang di iklankan sesuai dengan keadaan sebenarnya...sukses buat Airy 🙂",18 Desember 2019 18 Desember 2019
virgiawarman Virgi,undefined undefined undefined undefined undefined,Mantap. Proses cepat,18 Desember 2019 18 Desember 2019
Daeng distro And Barberman,undefined undefined undefined undefined undefined,Mantul,18 Desember 2019 18 Desember 2019
Andri Norma,undefined undefined undefined undefined undefined,good,18 Desember 2019 18 Desember 2019
Arifin Shadow 21,undefined undefined undefined,"Semuanya bagus, hanya saja di beberapa kamar hotel ada yang sedikit kurang bersih",18 Desember 2019 18 Desember 2019
Rama Yudha,undefined undefined undefined undefined undefined,"Sangat terbantu dengan airy kapan pun dimana pun bisa langsung pilih dan pesan, succes for airy 🙏",18 Desember 2019 18 Desember 2019
Ardiansyah Siregar,undefined undefined undefined undefined,Bagus,18 Desember 2019 18 Desember 2019
sari miendog,undefined undefined undefined undefined undefined,Pelayanannya mudah dan murah,18 Desember 2019 18 Desember 2019
parto lumbantoruan,undefined undefined undefined undefined undefined,Bagus dan lbih terjangkau,18 Desember 2019 18 Desember 2019
Mustaqim Mustaqim,undefined undefined,"Air Hangat Tidak berfungsi dan AC tidak Dingin,",18 Desember 2019 18 Desember 2019
hermawan yul,undefined undefined undefined undefined,functional,18 Desember 2019 18 Desember 2019
Farida Dwi Jayanthi,undefined undefined undefined undefined,"Baik,tapi kurang promo",18 Desember 2019 18 Desember 2019
mamang Hasbi,undefined undefined undefined undefined undefined,"menyenangkan,cepat,lebih murah",18 Desember 2019 18 Desember 2019
bastian bastian,undefined undefined undefined undefined undefined,Sangat spetakuker dan membantu dan dapat di rasakan manfaatnya,17 Desember 2019 18 Desember 2019
Erik Tohir,undefined undefined undefined undefined undefined,"Mudah, gampang, dan lebih murah",17 Desember 2019 17 Desember 2019
De Dek,undefined undefined undefined undefined undefined,Boleh lah harga bersaing ama yg lain,17 Desember 2019 17 Desember 2019
deyik suseni,undefined undefined undefined undefined,"Mantap, biaya minim tpi kualitas ok",17 Desember 2019 17 Desember 2019
sholah uddin,undefined undefined undefined undefined,Mantul,17 Desember 2019 17 Desember 2019
Abdi Raka,undefined undefined undefined undefined undefined,Kamarnya dan pelayanannya memuaskan... Sayangnya pasword wifi gak ada di kamar,17 Desember 2019 17 Desember 2019
Rulli Subastio Hapal,undefined undefined undefined undefined,Ok dan murah,17 Desember 2019 17 Desember 2019
Linggau Bergerak,undefined undefined undefined undefined undefined,Yes deh. Mudah gak ribet,17 Desember 2019 17 Desember 2019
Iwan Spribu,undefined undefined undefined undefined,Lumayan ... Tapi gak bisa bayar cash ...,17 Desember 2019 17 Desember 2019
uji anto,undefined undefined undefined undefined undefined,Kamarnya bagus dan harga murah lagi,17 Desember 2019 17 Desember 2019
Andri Setiawan,undefined undefined undefined undefined,Roomnya bersih... harganya gak tipu-tipu,17 Desember 2019 17 Desember 2019
LH. ULUL ALBAB EL FATH,undefined undefined undefined,3 dulu...baru pakai,17 Desember 2019 17 Desember 2019
Alya Zahra Fahrini,undefined undefined undefined undefined undefined,ada paylaternya kah ni...,17 Desember 2019 17 Desember 2019
Prasetya Yogii,undefined undefined undefined undefined undefined,Lebih murah,17 Desember 2019 17 Desember 2019
Dina astari,undefined undefined undefined undefined undefined,Harga tiket termasuk murah... Meskipun promo nya gak banyak...,17 Desember 2019 17 Desember 2019
M ABDUH H,undefined undefined undefined undefined undefined,Mantap,16 Desember 2019 16 Desember 2019
Coffee Blues Indonesia,undefined undefined undefined undefined undefined,mantap,16 Desember 2019 16 Desember 2019
Marina Ojawa,undefined undefined undefined undefined undefined,"Nyaman, murah, dan tergantung lokasi juga sih, ada yg gak ns parkir mobil",16 Desember 2019 16 Desember 2019
Anta Salam,undefined undefined undefined undefined undefined,Sangat membantu saat di luar kota untuk mendapatkan penginapan,16 Desember 2019 16 Desember 2019
Dedhie Dedi,undefined undefined undefined undefined undefined,Oke,16 Desember 2019 16 Desember 2019
Martinus Denni Saputra,undefined undefined undefined undefined undefined,Mudah,16 Desember 2019 16 Desember 2019
MR Projeck,undefined undefined undefined undefined undefined,Good job,16 Desember 2019 16 Desember 2019
Maria Novelia,undefined undefined undefined undefined undefined,Baik,16 Desember 2019 16 Desember 2019
Heru Kusuma,undefined undefined undefined undefined undefined,Best app travel dengan harga terjangkau,16 Desember 2019 16 Desember 2019
Inuri Efni Qodriyati,undefined undefined undefined undefined undefined,Pengalaman pake airy si oke bgt. Dengan harga murah bsa menikmati fasilitas hotel yg mewah. Airy keren si kalo pengalaman sy... dan masalah harga airy slalu lebih murah d banding aplikasi lain... airy ma keren,16 Desember 2019 16 Desember 2019
Sisis Ragil,undefined undefined undefined undefined undefined,Mrh dam nyaman pas di kantong lokasi strategis nyaman buat istirahat,16 Desember 2019 16 Desember 2019
Moch Adit,undefined,Sangat kecewa sekali!!!!,15 Desember 2019 15 Desember 2019
Indra Subarsyah,undefined undefined undefined undefined,Membantu sekali,15 Desember 2019 15 Desember 2019
Adhien Cahyadin,undefined undefined undefined undefined undefined,"Terpercaya, respon tepat waktu",15 Desember 2019 15 Desember 2019
Ratzian Fauzi,undefined undefined undefined undefined undefined,Ok,15 Desember 2019 15 Desember 2019
muhammad arief,undefined,Diskonannnya sama ajah,15 Desember 2019 15 Desember 2019
adi kus,undefined undefined undefined undefined undefined,Goood,15 Desember 2019 15 Desember 2019
Aldi Palimbo,undefined,Gak bisa cek kapal laut 👎👎👎,15 Desember 2019 15 Desember 2019
Abu Khalid,undefined undefined undefined undefined undefined,Sangat membantu cuuuy.. mantaaap,15 Desember 2019 15 Desember 2019
Adhie Alfarabi,undefined undefined undefined undefined,Lanjutkan,14 Desember 2019 14 Desember 2019
Rahmat Fresh,undefined undefined undefined undefined,Ada hotel yg tidak sesuai standard kenyamanan,14 Desember 2019 14 Desember 2019
Ivan Aulia,undefined undefined undefined undefined undefined,Mudah,14 Desember 2019 14 Desember 2019
Rahanu Utomo,undefined,"Sementara 2 dulu, cb ad diskon kah",14 Desember 2019 14 Desember 2019
Ariwidiarso Sunardi,undefined undefined undefined undefined undefined,Good,14 Desember 2019 14 Desember 2019
David Fajar,undefined undefined undefined undefined undefined,Good,14 Desember 2019 14 Desember 2019
haikal karomy,undefined undefined undefined undefined undefined,Oke,14 Desember 2019 14 Desember 2019
Hanna Susanty,undefined undefined undefined undefined undefined,Sangat membantubuat aku yang suka traveling,14 Desember 2019 14 Desember 2019
Andi Hasrijal,undefined undefined undefined undefined undefined,"Nice, fasilitasnya bagus dgn harga yg trjangkau.",14 Desember 2019 14 Desember 2019
musa safir,undefined undefined undefined undefined undefined,Ok. Banget,14 Desember 2019 14 Desember 2019
Endi Burhan,undefined undefined undefined undefined undefined,"Aplikasi yg sangat membantu, mungkin untuk kedepannya lebih diperbanyak katalog nya di setiap kota.",14 Desember 2019 14 Desember 2019
Santi Rebecca Tobing,undefined undefined undefined undefined undefined,Sangat memuaskan dan memiliki harga yang lebih murah.,13 Desember 2019 14 Desember 2019
Susanti Octavia,undefined undefined undefined undefined undefined,Sangat nyaman,13 Desember 2019 13 Desember 2019
Citra Rachmandani,undefined undefined undefined undefined undefined,"Harga murah, tempat bersih dan pelayanan baik.",13 Desember 2019 13 Desember 2019
Saeful Malik,undefined undefined undefined undefined undefined,top,13 Desember 2019 13 Desember 2019
Sintong Hutasoit,undefined undefined undefined undefined,Ok... Mantap,13 Desember 2019 13 Desember 2019
Hidayatullah Bitung,undefined undefined undefined undefined undefined,Mantap,13 Desember 2019 13 Desember 2019
Muhtadi Latif17,undefined undefined undefined undefined undefined,Membantu sangat,13 Desember 2019 13 Desember 2019
Muktiqo Reog,undefined undefined undefined undefined,Ok,13 Desember 2019 13 Desember 2019
m suhendra,undefined undefined undefined undefined undefined,Pelayanannya ramah kamar nya bersih klo ada waktu sya pasti menginap di airy lagi 😊,13 Desember 2019 13 Desember 2019
Hosianna Sinaga,undefined undefined undefined undefined undefined,Good,13 Desember 2019 13 Desember 2019
Abang Dede,undefined undefined undefined undefined undefined,Good,13 Desember 2019 13 Desember 2019
edy lutfi,undefined undefined undefined undefined undefined,Ok,13 Desember 2019 13 Desember 2019
Beni Ciptawan Stp,undefined undefined undefined undefined undefined,I like this application,13 Desember 2019 13 Desember 2019
Andriany Pariama,undefined undefined undefined undefined undefined,Mantap,13 Desember 2019
pratomo massaid,undefined undefined undefined undefined undefined,Mantap,13 Desember 2019 13 Desember 2019
Yok Yudhiarto,undefined undefined undefined undefined undefined,cukup memuaskan,13 Desember 2019 13 Desember 2019
Zhang Leisshi,undefined undefined undefined undefined undefined,sangat bagus ramah pelayanan airy denpasar darma wisata jln imambonjol no 125,13 Desember 2019 13 Desember 2019
Hendra Ozile,undefined undefined undefined undefined undefined,Mantap,13 Desember 2019 13 Desember 2019
Dicky adilukito2519,undefined undefined undefined undefined undefined,Pelayanan nya sangat ramahh tempat nya bersihhh wangiiii pokonyyaaaaaaa bagussss temattt nyaaa.👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,12 Desember 2019 13 Desember 2019
Imam Loebis,undefined undefined undefined undefined undefined,Nice,12 Desember 2019 12 Desember 2019
Robin Pratama,undefined undefined undefined undefined undefined,lumayan,12 Desember 2019 12 Desember 2019
Primastha SetyaAsri,undefined undefined undefined undefined undefined,Cepat,12 Desember 2019 12 Desember 2019
indra rezaldi,undefined undefined undefined undefined undefined,Senang.......dan sangat membantu,12 Desember 2019 12 Desember 2019
neng depi,undefined undefined undefined undefined undefined,MantapPKS airy sangat membantu dan memudahkan dalam pemesanan hotel,12 Desember 2019 12 Desember 2019
Robet Danuarta,undefined undefined undefined undefined undefined,Mantap,12 Desember 2019 12 Desember 2019
Suherdi Syamsuar,undefined undefined undefined undefined undefined,"Sangat nyaman, lokasi gampang dicari, pelayanan baik, petugas ramah, fasilitas memuaskan.",12 Desember 2019 12 Desember 2019
Ridwan Effendi,undefined undefined undefined undefined undefined,Bagus,12 Desember 2019 12 Desember 2019
Tasya Doy,undefined undefined undefined undefined undefined,Bagus,12 Desember 2019 12 Desember 2019
Tommy Hardiansyah,undefined undefined,Tidak memuaskan,12 Desember 2019 12 Desember 2019
Tigan Sheudha,undefined undefined undefined undefined,Semoga lebih baik lagi,12 Desember 2019 12 Desember 2019
rezky aja,undefined undefined undefined undefined,Sangat puas,12 Desember 2019 12 Desember 2019
novia nuraviva,undefined undefined undefined undefined undefined,Job,12 Desember 2019 12 Desember 2019
Acunk Jeam,undefined undefined undefined undefined,Mantap...pertahankan pelayanannya,12 Desember 2019 12 Desember 2019
Day Ardi,undefined undefined undefined undefined undefined,😊,12 Desember 2019 12 Desember 2019
asnija siahaan,undefined undefined undefined undefined undefined,Puas,12 Desember 2019 12 Desember 2019
milu supandi,undefined undefined undefined undefined undefined,"Saya puas dgn pelayanan airy,bnyk alternatife pilihan harga.bgtu ada kendala,customer service ramah.",12 Desember 2019 12 Desember 2019
Rahmad Hamdani,undefined undefined undefined undefined undefined,Mantap,12 Desember 2019 12 Desember 2019
Andi Hankarsa,undefined undefined undefined undefined undefined,Mantap jiwa!!!,11 Desember 2019 11 Desember 2019
Muhammad Yunus,undefined undefined undefined undefined undefined,Ntaps,11 Desember 2019 11 Desember 2019
Siti Suminar,undefined undefined undefined undefined undefined,Nelum sih mudah2an sesuai harapan,11 Desember 2019 11 Desember 2019
Singgih69_JeEpp WenGLeR,undefined undefined undefined undefined undefined,harganya murah,11 Desember 2019 11 Desember 2019
Mahmudah Apriadana,undefined undefined undefined undefined undefined,Mantap,11 Desember 2019 11 Desember 2019
Adi Hariyadi,undefined undefined undefined undefined undefined,Good,11 Desember 2019 11 Desember 2019
Mayang Sah Putri,undefined undefined undefined undefined undefined,"Aku suka banget mesan tiket di airy, murah trus gak ribet. I love you 3000 airy 😚 harga anak kuliahan hehe",11 Desember 2019 11 Desember 2019
Luluk Afrida,undefined undefined undefined undefined undefined,Sangat puas,11 Desember 2019 11 Desember 2019
Rahma Nyaim22,undefined undefined undefined undefined undefined,So clean and comfortable,11 Desember 2019 11 Desember 2019
Aden Nuari,undefined undefined undefined undefined undefined,"seneng banget nginep di airy. hotelnya murah, bersih, ac tv snack, dan banyak voucher promonya di aplikasi, plus bisa dapet cashback gopay kalau bayarnya pakai gopay jika ada promo. ngecek di penginapan aplikasi lain mahal-mahal. di airy sudah lebih murah.",11 Desember 2019 11 Desember 2019
Salmon Rambi,undefined undefined undefined undefined undefined,Puas sekali,11 Desember 2019 11 Desember 2019
Asep Farhan,undefined undefined undefined undefined undefined,"Saya udh 3 kali menginap di Airy Rooms Kost 168 Palembang. Tempat Bersih, Nyaman. Pelayanannya jga baik, Ramah.",11 Desember 2019 11 Desember 2019
stieve pjb,undefined undefined undefined undefined undefined,Harga kamar rélatif murah,11 Desember 2019 11 Desember 2019
